,Unnamed: 0,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
325,325,19370,AHLWEST-BE,AHLWEST,,-1.0,1,,NSE,5.0
326,326,19465,KARNIKA-SM,KARNIKA,,-1.0,1000,,NSE,5.0
327,327,19469,SCML-SM,SCML,,-1.0,1000,,NSE,5.0
328,328,19486,775PN36-SG,775PN36,,-1.0,100,,NSE,1.0
329,329,19488,762TN53-SG,762TN53,,-1.0,100,,NSE,1.0
330,330,19527,767GA33-SG,767GA33,,-1.0,100,,NSE,1.0
331,331,1953,661MP37-SG,661MP37,,-1.0,100,,NSE,1.0
332,332,19539,772MZ38-SG,772MZ38,,-1.0,100,,NSE,1.0
333,333,19556,BHANDARI-EQ,BHANDARI,,-1.0,1,,NSE,1.0
334,334,19585,BSE-EQ,BSE,,-1.0,1,,NSE,10.0
335,335,19623,76JK53-SG,76JK53,,-1.0,100,,NSE,1.0
336,336,19721,773KA35-SG,773KA35,,-1.0,100,,NSE,1.0
337,337,19724,774AP36-SG,774AP36,,-1.0,100,,NSE,1.0
338,338,19763,902SCL26-N8,902SCL26,,-1.0,1,,NSE,1.0
339,339,19808,746GS2073-GS,746GS2073,,-1.0,1,,NSE,1.0
340,340,19813,HONASA-EQ,HONASA,,-1.0,1,,NSE,5.0
341,341,19899,77MH34-SG,77MH34,,-1.0,100,,NSE,1.0
342,342,19901,772HR35-SG,772HR35,,-1.0,100,,NSE,1.0
343,343,19907,758JK50-SG,758JK50,,-1.0,100,,NSE,1.0
344,344,19930,769HUDCO31-N9,769HUDCO31,,-1.0,1,,NSE,1.0
345,345,1997,LICHSGFIN-EQ,LICHSGFIN,,-1.0,1,,NSE,5.0
346,346,19933,EGOLD-EQ,EGOLD,,-1.0,1,,NSE,5.0
347,347,20032,735NABAR31-N1,735NABAR31,,-1.0,1,,NSE,1.0
348,348,20099,710GJ30-SG,710GJ30,,-1.0,100,,NSE,1.0
349,349,2017,661TS51-SG,661TS51,,-1.0,100,,NSE,1.0
350,350,20102,1015SCL28-NR,1015SCL28,,-1.0,1,,NSE,1.0
351,351,20109,718BR30-SG,718BR30,,-1.0,100,,NSE,1.0
352,352,20152,ASKAUTOLTD-EQ,ASKAUTOLTD,,-1.0,1,,NSE,5.0
353,353,20172,77MH33A-SG,77MH33A,,-1.0,100,,NSE,1.0
354,354,20173,77MH34A-SG,77MH34A,,-1.0,100,,NSE,1.0
355,355,20178,AKSHARCHEM-EQ,AKSHARCHEM,,-1.0,1,,NSE,1.0
356,356,20179,773UP34-SG,773UP34,,-1.0,100,,NSE,1.0
357,357,2031,M&M-EQ,M&M,,-1.0,1,,NSE,10.0
358,358,20279,657GJ29-SG,657GJ29,,-1.0,100,,NSE,1.0
359,359,20289,ROCKINGDCE-SM,ROCKINGDCE,,-1.0,250,,NSE,5.0
360,360,20311,718AS29-SG,718AS29,,-1.0,100,,NSE,1.0
361,361,20313,709KA30-SG,709KA30,,-1.0,100,,NSE,1.0
362,362,20356,779PN36-SG,779PN36,,-1.0,100,,NSE,1.0
363,363,20362,771WB41-SG,771WB41,,-1.0,100,,NSE,1.0
364,364,20366,764RJ49-SG,764RJ49,,-1.0,100,,NSE,1.0
365,365,20397,777PN36-SG,777PN36,,-1.0,100,,NSE,1.0
366,366,20437,CIFCZC26-NF,CIFCZC26,,-1.0,1,,NSE,1.0
367,367,20475,771HR33A-SG,771HR33A,,-1.0,100,,NSE,1.0
368,368,20479,766GJ30A-SG,766GJ30A,,-1.0,100,,NSE,1.0
369,369,20534,GRAVITA-EQ,GRAVITA,,-1.0,1,,NSE,10.0
370,370,20546,715GA30-SG,715GA30,,-1.0,100,,NSE,1.0
371,371,20599,690AP27-SG,690AP27,,-1.0,100,,NSE,1.0
372,372,20601,644GJ29-SG,644GJ29,,-1.0,100,,NSE,1.0
373,373,20612,850TPL26-N0,850TPL26,,-1.0,1,,NSE,1.0
374,374,20622,TPL26-N3,TPL26,,-1.0,1,,NSE,1.0
375,375,2065,689BR28-SG,689BR28,,-1.0,100,,NSE,1.0
376,376,20671,885LTF27-NE,885LTF27,,-1.0,1,,NSE,1.0
377,377,20732,762UP33-SG,762UP33,,-1.0,100,,NSE,1.0
378,378,20733,763GA33-SG,763GA33,,-1.0,100,,NSE,1.0
379,379,2081,69AP32-SG,69AP32,,-1.0,100,,NSE,1.0
380,380,20739,762KL38-SG,762KL38,,-1.0,100,,NSE,1.0
381,381,20844,72HP35-SG,72HP35,,-1.0,100,,NSE,1.0
382,382,2086,689AP35-SG,689AP35,,-1.0,100,,NSE,1.0
383,383,20848,768IREDA33-N8,768IREDA33,,-1.0,1,,NSE,1.0
384,384,20850,722AS30-SG,722AS30,,-1.0,100,,NSE,1.0
385,385,20863,702AP30-SG,702AP30,,-1.0,100,,NSE,1.0
386,386,20874,RBZJEWEL-EQ,RBZJEWEL,,-1.0,1,,NSE,1.0
387,387,20877,PSPPROJECT-EQ,PSPPROJECT,,-1.0,1,,NSE,5.0
388,388,20937,767GA33A-SG,767GA33A,,-1.0,100,,NSE,1.0
389,389,20938,767UP33-SG,767UP33,,-1.0,100,,NSE,1.0
390,390,2095,686TS41-SG,686TS41,,-1.0,100,,NSE,1.0
391,391,2096,687AP37-SG,687AP37,,-1.0,100,,NSE,1.0
392,392,20956,SUNCLAY-EQ,SUNCLAY,,-1.0,1,,NSE,10.0
393,393,20995,990SCL26B-Y7,990SCL26B,,-1.0,1,,NSE,1.0
394,394,21019,971SCL28B-YD,971SCL28B,,-1.0,1,,NSE,1.0
395,395,21034,726AS29-SG,726AS29,,-1.0,100,,NSE,1.0
396,396,21047,788GA30-SG,788GA30,,-1.0,100,,NSE,1.0
397,397,21074,SUPREMEPWR-ST,SUPREMEPWR,,-1.0,500,,NSE,5.0
398,398,21133,743GJ27-SG,743GJ27,,-1.0,100,,NSE,1.0
399,399,21152,747GJ28-SG,747GJ28,,-1.0,100,,NSE,1.0
400,400,21154,ERIS-EQ,ERIS,,-1.0,1,,NSE,10.0
401,401,21162,695AS30-SG,695AS30,,-1.0,100,,NSE,1.0
402,402,21216,654GJ30-SG,654GJ30,,-1.0,100,,NSE,1.0
403,403,21233,9HFL34-N0,9HFL34,,-1.0,1,,NSE,1.0
404,404,21239,78NABARD27-N0,78NABARD27,,-1.0,1,,NSE,1.0
405,405,21264,766GJ32-SG,766GJ32,,-1.0,100,,NSE,1.0
406,406,21288,768JK44-SG,768JK44,,-1.0,100,,NSE,1.0
407,407,21362,SALASAR-EQ,SALASAR,,-1.0,1,,NSE,1.0
408,408,21392,MAGADSUGAR-EQ,MAGADSUGAR,,-1.0,1,,NSE,5.0
409,409,21410,AVADHSUGAR-BE,AVADHSUGAR,,-1.0,1,,NSE,5.0
410,410,21419,651KA31-SG,651KA31,,-1.0,100,,NSE,1.0
411,411,21496,768AS31-SG,768AS31,,-1.0,100,,NSE,1.0
412,412,21502,767CG33-SG,767CG33,,-1.0,100,,NSE,1.0
413,413,21548,756TN54-SG,756TN54,,-1.0,100,,NSE,1.0
414,414,21572,835SMFG27-N0,835SMFG27,,-1.0,1,,NSE,1.0
415,415,21642,729BR30-SG,729BR30,,-1.0,100,,NSE,1.0
416,416,21643,729AP30-SG,729AP30,,-1.0,100,,NSE,1.0
417,417,21647,639AP26-SG,639AP26,,-1.0,100,,NSE,1.0
418,418,2181,BOSCHLTD-EQ,BOSCHLTD,,-1.0,1,,NSE,500.0
419,419,21710,723KA28-SG,723KA28,,-1.0,100,,NSE,1.0
420,420,21767,83645TFS27-N1,83645TFS27,,-1.0,1,,NSE,1.0
421,421,21841,758TN54-SG,758TN54,,-1.0,100,,NSE,1.0
422,422,21877,774BR39-SG,774BR39,,-1.0,100,,NSE,1.0
423,423,10048,ICICI5INAV-EQ,ICICI5INAV,,-1.0,1,,NSE,1.0
424,424,10098,LICN50INAV-EQ,LICN50INAV,,-1.0,1,,NSE,1.0
425,425,10127,MOM50INAV-EQ,MOM50INAV,,-1.0,1,,NSE,1.0
426,426,10213,796WB37-SG,796WB37,,-1.0,100,,NSE,1.0
427,427,10215,795AP39-SG,795AP39,,-1.0,100,,NSE,1.0
428,428,10218,792AP42-SG,792AP42,,-1.0,100,,NSE,1.0
429,429,104,SHAREINDIA-EQ,SHAREINDIA,,-1.0,1,,NSE,1.0
430,430,10293,KCK-SM,KCK,,-1.0,2500,,NSE,5.0
431,431,1044,AXISBNKETF-EQ,AXISBNKETF,,-1.0,1,,NSE,1.0
432,432,10459,777GJ32-SG,777GJ32,,-1.0,100,,NSE,1.0
433,433,10462,781RJ32-SG,781RJ32,,-1.0,100,,NSE,1.0
434,434,10511,NIFTYBETA-EQ,NIFTYBETA,,-1.0,1,,NSE,1.0
435,435,10544,764TN32-SG,764TN32,,-1.0,100,,NSE,1.0
436,436,10638,777RJ32-SG,777RJ32,,-1.0,100,,NSE,1.0
437,437,1074,655GA30-SG,655GA30,,-1.0,100,,NSE,1.0
438,438,10643,796AP40-SG,796AP40,,-1.0,100,,NSE,1.0
439,439,10723,INFRAIETF-EQ,INFRAIETF,,-1.0,1,,NSE,1.0
440,440,10773,776KL38-SG,776KL38,,-1.0,100,,NSE,1.0
441,441,10791,NUCLEUS-EQ,NUCLEUS,,-1.0,1,,NSE,5.0
442,442,10822,MOQUALITY-EQ,MOQUALITY,,-1.0,1,,NSE,1.0
443,443,1084,66SK30-SG,66SK30,,-1.0,100,,NSE,1.0
444,444,10876,HDFCSILVER-EQ,HDFCSILVER,,-1.0,1,,NSE,1.0
445,445,10889,KORE-SM,KORE,,-1.0,250,,NSE,5.0
446,446,10907,758PN42-SG,758PN42,,-1.0,100,,NSE,1.0
447,447,10923,753BR32-SG,753BR32,,-1.0,100,,NSE,1.0
448,448,10939,JUNIORBEES-EQ,JUNIORBEES,,-1.0,1,,NSE,1.0
449,449,10940,DIVISLAB-EQ,DIVISLAB,,-1.0,1,,NSE,50.0
450,450,1095,679MP40-SG,679MP40,,-1.0,100,,NSE,1.0
451,451,10958,748HP33-SG,748HP33,,-1.0,100,,NSE,1.0
452,452,10964,746TS48-SG,746TS48,,-1.0,100,,NSE,1.0
453,453,10948,STCINDIA-EQ,STCINDIA,,-1.0,1,,NSE,1.0
454,454,10986,TAPIFRUIT-SM,TAPIFRUIT,,-1.0,750,,NSE,5.0
455,455,10999,MARUTI-EQ,MARUTI,,-1.0,1,,NSE,100.0
456,456,11062,SECURKLOUD-BE,SECURKLOUD,,-1.0,1,,NSE,1.0
457,457,11154,SGBJUL27-GB,SGBJUL27,,-1.0,1,,NSE,1.0
458,458,11212,SHK-EQ,SHK,,-1.0,1,,NSE,1.0
459,459,11236,JSL-EQ,JSL,,-1.0,1,,NSE,5.0
460,460,11285,764MH32-SG,764MH32,,-1.0,100,,NSE,1.0
461,461,11288,765RJ32A-SG,765RJ32A,,-1.0,100,,NSE,1.0
462,462,1139,GICHSGFIN-EQ,GICHSGFIN,,-1.0,1,,NSE,1.0
463,463,11377,MAHABANK-EQ,MAHABANK,,-1.0,1,,NSE,1.0
464,464,11408,781UP32-SG,781UP32,,-1.0,100,,NSE,1.0
465,465,11411,RKFORGE-EQ,RKFORGE,,-1.0,1,,NSE,5.0
466,466,11424,77KL47-SG,77KL47,,-1.0,100,,NSE,1.0
467,467,11457,NV20-EQ,NV20,,-1.0,1,,NSE,1.0
468,468,11514,785AP40-SG,785AP40,,-1.0,100,,NSE,1.0
469,469,11536,TCS-EQ,TCS,,-1.0,1,,NSE,10.0
470,470,11543,COFORGE-EQ,COFORGE,,-1.0,1,,NSE,10.0
471,471,11563,HDFC1359RG-MF,HDFC1359RG,,-1.0,1,,NSE,1.0
472,472,11589,762GJ29-SG,762GJ29,,-1.0,100,,NSE,1.0
473,473,11597,774GA32-SG,774GA32,,-1.0,100,,NSE,1.0
474,474,11627,NARMADA-EQ,NARMADA,,-1.0,1,,NSE,1.0
475,475,11665,79NHIT40-N2,79NHIT40,,-1.0,1,,NSE,1.0
476,476,11730,728IRFC30-NG,728IRFC30,,-1.0,1,,NSE,1.0
477,477,11748,725IRFC35-NH,725IRFC35,,-1.0,1,,NSE,1.0
478,478,1186,GLAND-EQ,GLAND,,-1.0,1,,NSE,10.0
479,479,11809,IIFL-EQ,IIFL,,-1.0,1,,NSE,5.0
480,480,11870,785HP36-SG,785HP36,,-1.0,100,,NSE,1.0
481,481,11872,GRANULES-EQ,GRANULES,,-1.0,1,,NSE,5.0
482,482,11909,SWELECTES-EQ,SWELECTES,,-1.0,1,,NSE,5.0
483,483,12018,SUZLON-EQ,SUZLON,,-1.0,1,,NSE,1.0
484,484,12092,KAYNES-EQ,KAYNES,,-1.0,1,,NSE,10.0
485,485,12173,HNDFDS-EQ,HNDFDS,,-1.0,1,,NSE,5.0
486,486,12188,INOXGREEN-EQ,INOXGREEN,,-1.0,1,,NSE,1.0
487,487,1221,66HP30-SG,66HP30,,-1.0,100,,NSE,1.0
488,488,1237,657GA30-SG,657GA30,,-1.0,100,,NSE,1.0
489,489,12465,10CAGL27-N5,10CAGL27,,-1.0,1,,NSE,1.0
490,490,1267,GUJALKALI-EQ,GUJALKALI,,-1.0,1,,NSE,5.0
491,491,12664,757HR30-SG,757HR30,,-1.0,100,,NSE,1.0
492,492,12666,762AS32-SG,762AS32,,-1.0,100,,NSE,1.0
493,493,13050,754KA41-SG,754KA41,,-1.0,100,,NSE,1.0
494,494,13106,NAHARINDUS-EQ,NAHARINDUS,,-1.0,1,,NSE,1.0
495,495,13134,763KA40-SG,763KA40,,-1.0,100,,NSE,1.0
496,496,13147,PVRINOX-EQ,PVRINOX,,-1.0,1,,NSE,10.0
497,497,1315,GALAXYSURF-EQ,GALAXYSURF,,-1.0,1,,NSE,10.0
498,498,13209,SGBSEP27-GB,SGBSEP27,,-1.0,1,,NSE,1.0
499,499,13247,765NL32-SG,765NL32,,-1.0,100,,NSE,1.0
500,500,13290,BLKASHYAP-EQ,BLKASHYAP,,-1.0,1,,NSE,1.0
501,501,13295,VISASTEEL-EQ,VISASTEEL,,-1.0,1,,NSE,1.0
502,502,13375,763KL32-SG,763KL32,,-1.0,100,,NSE,1.0
503,503,13377,761RJ32-SG,761RJ32,,-1.0,100,,NSE,1.0
504,504,13441,BALPHARMA-EQ,BALPHARMA,,-1.0,1,,NSE,1.0
505,505,13451,RATNAMANI-EQ,RATNAMANI,,-1.0,1,,NSE,10.0
506,506,13463,PIONEEREMB-EQ,PIONEEREMB,,-1.0,1,,NSE,1.0
507,507,13510,AKASH-EQ,AKASH,,-1.0,1,,NSE,1.0
508,508,136,ANDHRSUGAR-EQ,ANDHRSUGAR,,-1.0,1,,NSE,1.0
509,509,1361,622KL27-SG,622KL27,,-1.0,100,,NSE,1.0
510,510,1362,64AP28-SG,64AP28,,-1.0,100,,NSE,1.0
511,511,1364,649GJ29-SG,649GJ29,,-1.0,100,,NSE,1.0
512,512,13637,JMFINANCIL-EQ,JMFINANCIL,,-1.0,1,,NSE,1.0
513,513,13648,TALBROAUTO-EQ,TALBROAUTO,,-1.0,1,,NSE,5.0
514,514,13657,ANLON-SM,ANLON,,-1.0,400,,NSE,5.0
515,515,13668,MADHUCON-BE,MADHUCON,,-1.0,1,,NSE,1.0
516,516,13731,CMNL-SM,CMNL,,-1.0,750,,NSE,5.0
517,517,13745,GTLINFRA-EQ,GTLINFRA,,-1.0,1,,NSE,1.0
518,518,1376,668JH32-SG,668JH32,,-1.0,100,,NSE,1.0
519,519,13753,MANOMAY-EQ,MANOMAY,,-1.0,1,,NSE,1.0
520,520,13770,755TS30-SG,755TS30,,-1.0,100,,NSE,1.0
521,521,13794,BAIDFIN-EQ,BAIDFIN,,-1.0,1,,NSE,1.0
522,522,13810,GREENPANEL-EQ,GREENPANEL,,-1.0,1,,NSE,1.0
523,523,13821,RUCHIRA-EQ,RUCHIRA,,-1.0,1,,NSE,1.0
524,524,13859,VENUSREM-EQ,VENUSREM,,-1.0,1,,NSE,5.0
525,525,13891,769UP35-SG,769UP35,,-1.0,100,,NSE,1.0
526,526,13900,CREST-EQ,CREST,,-1.0,1,,NSE,5.0
527,527,13941,PRAENG-EQ,PRAENG,,-1.0,1,,NSE,1.0
528,528,13973,772UP36-SG,772UP36,,-1.0,100,,NSE,1.0
529,529,1403,HINDOILEXP-EQ,HINDOILEXP,,-1.0,1,,NSE,1.0
530,530,13993,768TS42-SG,768TS42,,-1.0,100,,NSE,1.0
531,531,13994,766RJ43-SG,766RJ43,,-1.0,100,,NSE,1.0
532,532,1412,AGI-EQ,AGI,,-1.0,1,,NSE,5.0
533,533,14101,PTL-EQ,PTL,,-1.0,1,,NSE,1.0
534,534,14111,NETWORK18-EQ,NETWORK18,,-1.0,1,,NSE,1.0
535,535,14166,762MZ36-SG,762MZ36,,-1.0,100,,NSE,1.0
536,536,14168,759PY41-SG,759PY41,,-1.0,100,,NSE,1.0
537,537,14219,IMC1-N1,IMC1,,-1.0,1,,NSE,1.0
538,538,1422,66RJ30B-SG,66RJ30B,,-1.0,100,,NSE,1.0
539,539,14233,HDFCSML250-EQ,HDFCSML250,,-1.0,1,,NSE,1.0
540,540,14239,HBS500INAV-EQ,HBS500INAV,,-1.0,1,,NSE,1.0
541,541,14268,77AP30-SG,77AP30,,-1.0,100,,NSE,1.0
542,542,14269,766GJ30-SG,766GJ30,,-1.0,100,,NSE,1.0
543,543,14277,759MP38-SG,759MP38,,-1.0,100,,NSE,1.0
544,544,14278,ORIENTBELL-EQ,ORIENTBELL,,-1.0,1,,NSE,5.0
545,545,14286,GOLDETF-EQ,GOLDETF,,-1.0,1,,NSE,1.0
546,546,14309,INDIANB-EQ,INDIANB,,-1.0,1,,NSE,5.0
547,547,14319,TFL-EQ,TFL,,-1.0,1,,NSE,1.0
548,548,144,GODREJAGRO-EQ,GODREJAGRO,,-1.0,1,,NSE,5.0
549,549,14359,77AP28-SG,77AP28,,-1.0,100,,NSE,1.0
550,550,14367,772MH31-SG,772MH31,,-1.0,100,,NSE,1.0
551,551,14376,774UK33-SG,774UK33,,-1.0,100,,NSE,1.0
552,552,1442,SANOFI-EQ,SANOFI,,-1.0,1,,NSE,10.0
553,553,14413,PAGEIND-EQ,PAGEIND,,-1.0,1,,NSE,500.0
554,554,14421,77AP29-SG,77AP29,,-1.0,100,,NSE,1.0
555,555,14425,77MH33-SG,77MH33,,-1.0,100,,NSE,1.0
556,556,14447,779WB42-SG,779WB42,,-1.0,100,,NSE,1.0
557,557,14451,777MP43-SG,777MP43,,-1.0,100,,NSE,1.0
558,558,14462,LEXUS-BE,LEXUS,,-1.0,1,,NSE,1.0
559,559,14529,769NHAI31-NE,769NHAI31,,-1.0,1,,NSE,1.0
560,560,14535,GOLDBETA-EQ,GOLDBETA,,-1.0,1,,NSE,5.0
561,561,14540,DISHTV-BE,DISHTV,,-1.0,1,,NSE,1.0
562,562,10016,EBBE30INAV-EQ,EBBE30INAV,,-1.0,1,,NSE,1.0
563,563,10155,SETF10INAV-EQ,SETF10INAV,,-1.0,1,,NSE,1.0
564,564,10181,BALKRISHNA-EQ,BALKRISHNA,,-1.0,1,,NSE,1.0
565,565,10197,785AS32-SG,785AS32,,-1.0,100,,NSE,1.0
566,566,10216,795AP40-SG,795AP40,,-1.0,100,,NSE,1.0
567,567,10219,781RJ47-SG,781RJ47,,-1.0,100,,NSE,1.0
568,568,1038,FINCABLES-EQ,FINCABLES,,-1.0,1,,NSE,5.0
569,569,10325,SKP-SM,SKP,,-1.0,500,,NSE,5.0
570,570,10334,789TS34-SG,789TS34,,-1.0,100,,NSE,1.0
571,571,10394,785PN32-SG,785PN32,,-1.0,100,,NSE,1.0
572,572,10454,797WB42-SG,797WB42,,-1.0,100,,NSE,1.0
573,573,10458,779AP31-SG,779AP31,,-1.0,100,,NSE,1.0
574,574,10471,804AP37-SG,804AP37,,-1.0,100,,NSE,1.0
575,575,10485,RAMRAT-EQ,RAMRAT,,-1.0,1,,NSE,5.0
576,576,10508,MOHEALTH-EQ,MOHEALTH,,-1.0,1,,NSE,1.0
577,577,10515,SENSEXBETA-EQ,SENSEXBETA,,-1.0,1,,NSE,1.0
578,578,10526,757HP31-SG,757HP31,,-1.0,100,,NSE,1.0
579,579,10528,768AS32-SG,768AS32,,-1.0,100,,NSE,1.0
580,580,10558,782PN42-SG,782PN42,,-1.0,100,,NSE,1.0
581,581,10568,RAMAPHO-EQ,RAMAPHO,,-1.0,1,,NSE,1.0
582,582,1075,65GJ30-SG,65GJ30,,-1.0,100,,NSE,1.0
583,583,10700,SURANAT&P-EQ,SURANAT&P,,-1.0,1,,NSE,1.0
584,584,10717,TEAMGTY-EQ,TEAMGTY,,-1.0,1,,NSE,5.0
585,585,1455,BIRLANU-EQ,BIRLANU,,-1.0,1,,NSE,10.0
586,586,14564,767TN53-SG,767TN53,,-1.0,100,,NSE,1.0
587,587,10765,765AS32-SG,765AS32,,-1.0,100,,NSE,1.0
588,588,10768,OAL-EQ,OAL,,-1.0,1,,NSE,5.0
589,589,10843,HDFC1406RQ-MF,HDFC1406RQ,,-1.0,1,,NSE,1.0
590,590,10855,753HR30-SG,753HR30,,-1.0,100,,NSE,1.0
591,591,14638,772HR32-SG,772HR32,,-1.0,100,,NSE,1.0
592,592,14640,773AP32-SG,773AP32,,-1.0,100,,NSE,1.0
593,593,14650,779JK35-SG,779JK35,,-1.0,100,,NSE,1.0
594,594,14652,773GJ36-SG,773GJ36,,-1.0,100,,NSE,1.0
595,595,10859,DREAMFOLKS-EQ,DREAMFOLKS,,-1.0,1,,NSE,1.0
596,596,10865,GVPTECH-EQ,GVPTECH,,-1.0,1,,NSE,1.0
597,597,10895,DBOL-BE,DBOL,,-1.0,1,,NSE,1.0
598,598,10904,747TS31-SG,747TS31,,-1.0,100,,NSE,1.0
599,599,14672,NAVINFLUOR-EQ,NAVINFLUOR,,-1.0,1,,NSE,50.0
600,600,14677,GUJAPOLLO-EQ,GUJAPOLLO,,-1.0,1,,NSE,5.0
601,601,14704,965SCL28-AK,965SCL28,,-1.0,1,,NSE,1.0
602,602,14755,041NSETEST-EQ,041NSETEST,,-1.0,1,,NSE,5.0
603,603,10957,746MP32-SG,746MP32,,-1.0,100,,NSE,1.0
604,604,11159,756WB39-SG,756WB39,,-1.0,100,,NSE,1.0
605,605,1110,DANGEE-EQ,DANGEE,,-1.0,1,,NSE,1.0
606,606,10980,MEGAFLEX-ST,MEGAFLEX,,-1.0,1000,,NSE,5.0
607,607,14764,071NSETEST-EQ,071NSETEST,,-1.0,1,,NSE,5.0
608,608,14769,091NSETEST-EQ,091NSETEST,,-1.0,1,,NSE,5.0
609,609,11160,756TS40-SG,756TS40,,-1.0,100,,NSE,1.0
610,610,11184,IDFCFIRSTB-EQ,IDFCFIRSTB,,-1.0,1,,NSE,1.0
611,611,11195,INDIGO-EQ,INDIGO,,-1.0,1,,NSE,10.0
612,612,14788,SPARC-EQ,SPARC,,-1.0,1,,NSE,1.0
613,613,14806,IRBIT-IV,IRBIT,,-1.0,25000,,NSE,1.0
614,614,11284,767HR32-SG,767HR32,,-1.0,100,,NSE,1.0
615,615,11343,AFFLE-EQ,AFFLE,,-1.0,1,,NSE,10.0
616,616,11416,77PN42-SG,77PN42,,-1.0,100,,NSE,1.0
617,617,14813,ADSL-EQ,ADSL,,-1.0,1,,NSE,1.0
618,618,14843,VIPCLOTHNG-EQ,VIPCLOTHNG,,-1.0,1,,NSE,1.0
619,619,14855,776KL51-SG,776KL51,,-1.0,100,,NSE,1.0
620,620,14894,CENTRALBK-EQ,CENTRALBK,,-1.0,1,,NSE,1.0
621,621,11471,EXCELINDUS-EQ,EXCELINDUS,,-1.0,1,,NSE,5.0
622,622,11501,FROG-SM,FROG,,-1.0,400,,NSE,5.0
623,623,11506,781GJ32-SG,781GJ32,,-1.0,100,,NSE,1.0
624,624,1497,SHIVAMILLS-EQ,SHIVAMILLS,,-1.0,1,,NSE,1.0
625,625,14977,POWERGRID-EQ,POWERGRID,,-1.0,1,,NSE,5.0
626,626,11590,77MH30-SG,77MH30,,-1.0,100,,NSE,1.0
627,627,11604,777JK37-SG,777JK37,,-1.0,100,,NSE,1.0
628,628,11612,PHANTOMFX-SM,PHANTOMFX,,-1.0,300,,NSE,5.0
629,629,11618,ASTRAMICRO-EQ,ASTRAMICRO,,-1.0,1,,NSE,10.0
630,630,15036,INFINIUM-SM,INFINIUM,,-1.0,500,,NSE,5.0
631,631,15044,DELTACORP-EQ,DELTACORP,,-1.0,1,,NSE,1.0
632,632,15049,ENERGYDEV-EQ,ENERGYDEV,,-1.0,1,,NSE,1.0
633,633,15058,AVALON-EQ,AVALON,,-1.0,1,,NSE,10.0
634,634,15137,PATTECH-SM,PATTECH,,-1.0,1500,,NSE,5.0
635,635,1512,INDHOTEL-EQ,INDHOTEL,,-1.0,1,,NSE,5.0
636,636,15105,761RJ43-SG,761RJ43,,-1.0,100,,NSE,1.0
637,637,1166,672KA33-SG,672KA33,,-1.0,100,,NSE,1.0
638,638,11641,BOHRAIND-BE,BOHRAIND,,-1.0,1,,NSE,1.0
639,639,11658,79NHIT35-N1,79NHIT35,,-1.0,1,,NSE,1.0
640,640,11679,784AS32-SG,784AS32,,-1.0,100,,NSE,1.0
641,641,1515,INDIACEM-EQ,INDIACEM,,-1.0,1,,NSE,5.0
642,642,15260,738GJ30-SG,738GJ30,,-1.0,100,,NSE,1.0
643,643,15199,MANAKSIA-EQ,MANAKSIA,,-1.0,1,,NSE,1.0
644,644,1168,GMBREW-EQ,GMBREW,,-1.0,1,,NSE,5.0
645,645,11690,781HR32C-SG,781HR32C,,-1.0,100,,NSE,1.0
646,646,11698,793WB37-SG,793WB37,,-1.0,100,,NSE,1.0
647,647,11700,795WB39-SG,795WB39,,-1.0,100,,NSE,1.0
648,648,15315,749MN35-SG,749MN35,,-1.0,100,,NSE,1.0
649,649,15324,746KL48-SG,746KL48,,-1.0,100,,NSE,1.0
650,650,15349,SADHNANIQ-BE,SADHNANIQ,,-1.0,1,,NSE,1.0
651,651,15356,GOLDADD-EQ,GOLDADD,,-1.0,1,,NSE,1.0
652,652,1181,GODFRYPHLP-EQ,GODFRYPHLP,,-1.0,1,,NSE,10.0
653,653,11704,783TN42-SG,783TN42,,-1.0,100,,NSE,1.0
654,654,11757,750IRFC35-NK,750IRFC35,,-1.0,1,,NSE,1.0
655,655,11764,782AS32A-SG,782AS32A,,-1.0,100,,NSE,1.0
656,656,15420,ACL-EQ,ACL,,-1.0,1,,NSE,1.0
657,657,11820,MANGALAM-BE,MANGALAM,,-1.0,1,,NSE,1.0
658,658,11867,776HR30-SG,776HR30,,-1.0,100,,NSE,1.0
659,659,11885,786JH34-SG,786JH34,,-1.0,100,,NSE,1.0
660,660,11892,VHL-EQ,VHL,,-1.0,1,,NSE,10.0
661,661,1614,FAIRCHEMOR-EQ,FAIRCHEMOR,,-1.0,1,,NSE,5.0
662,662,15840,LATTEYS-EQ,LATTEYS,,-1.0,1,,NSE,1.0
663,663,15966,716HR27-SG,716HR27,,-1.0,100,,NSE,1.0
664,664,16066,736AP34-SG,736AP34,,-1.0,100,,NSE,1.0
665,665,11939,AMIABLE-SM,AMIABLE,,-1.0,1600,,NSE,5.0
666,666,11945,ANZEN-IV,ANZEN,,-1.0,25000,,NSE,1.0
667,667,1624,IOC-EQ,IOC,,-1.0,1,,NSE,1.0
668,668,1628,BECTORFOOD-EQ,BECTORFOOD,,-1.0,1,,NSE,1.0
669,669,16154,REMUS-SM,REMUS,,-1.0,100,,NSE,5.0
670,670,16379,736WB43-SG,736WB43,,-1.0,100,,NSE,1.0
671,671,1196,KANSAINER-EQ,KANSAINER,,-1.0,1,,NSE,1.0
672,672,11954,735NHAI31-N9,735NHAI31,,-1.0,1,,NSE,1.0
